invader,species,covariate,Mean,SD,naive_se,time_series_se,quant_2_5,quant_25,quant_50,quant_75,quant_97_5,Habitat,cov2,habitat_num,sp_num,sig
Cuban bulrush,Bidens spp.,invasive plant PAC,-0.014319715936495291,0.022741008392951182,5.871703118790868e-4,6.200160346532383e-4,-0.06508600550305244,-0.02804868009306469,-0.012030384870684464,0.0019861977639027053,0.02438414314321059,Emersed,Cuban bulrush PAC,1,104,not sig
Cuban bulrush,Bidens spp.,management,0.035813984845108095,0.09579039163557929,0.0024732972768752325,0.002473919648887636,-0.1602222891671451,-0.02957936752672154,0.0358319285366208,0.10037107101282014,0.22585206268004793,Emersed,management,1,104,not sig
Cuban bulrush,Bidens spp.,interaction,0.05976493989442125,0.04866518773933851,0.0012565297443634363,0.0013067730433758754,-0.03285879262649068,0.02586780058406308,0.05858177596033347,0.0913208221195695,0.160237404373139,Emersed,interaction,1,104,not sig
Cuban bulrush,Brasenia schreberi,intercept,-2.2181307853090044,0.208120617729437,0.0053736512431233965,0.013634896581765454,-2.6363534748313473,-2.3509694788549345,-2.2175169173692515,-2.0815950578724416,-1.82370674264457,Emersed,intercept,1,105,sig
Cuban bulrush,Brasenia schreberi,invasive plant PAC,-0.0867924095290786,0.05903535697208176,0.0015242863626018838,0.0034271295607943846,-0.20954997924738544,-0.1243457506939137,-0.0849748181103664,-0.044560053659783785,0.018560791638422634,Emersed,Cuban bulrush PAC,1,105,not sig
Cuban bulrush,Brasenia schreberi,management,0.06418193910588195,0.16176728782754926,0.0041768134114482675,0.005082113767072575,-0.2481572638627288,-0.04014284962136552,0.05958770967483705,0.16987114515213567,0.3920660413336047,Emersed,management,1,105,not sig
Cuban bulrush,Brasenia schreberi,interaction,0.04573466242248782,0.07166040731329053,0.001850263760712096,0.0030798825888493577,-0.08758817585485379,-0.005400259714037942,0.045887244131935276,0.09215318378680545,0.18977228679571034,Emersed,interaction,1,105,not sig
Cuban bulrush,Cabomba caroliniana,intercept,-1.3017936901236613,0.11281534229653914,0.0029128796127412355,0.0033495252221452604,-1.5198451328463896,-1.3770685221555539,-1.2983651291718932,-1.2249314622125151,-1.0966282244096313,Submersed,intercept,3,306,sig
Cuban bulrush,Cabomba caroliniana,invasive plant PAC,-0.028938375955572245,0.03702010158288951,9.558549127029193e-4,0.0014440767593516426,-0.1095929777656389,-0.052063829193580644,-0.023299847392815404,-0.0015638379081512354,0.02847996849762746,Submersed,Cuban bulrush PAC,3,306,not sig
Cuban bulrush,Cabomba caroliniana,management,-0.011007232221687487,0.1211781761260905,0.0031288070537342514,0.0034475125668659806,-0.2515807234119835,-0.08881688240392496,-0.007810191999069455,0.06775715453534856,0.22345866790804567,Submersed,management,3,306,not sig
Cuban bulrush,Cabomba caroliniana,interaction,0.09806429663175463,0.05714324713527331,0.0014754322966875214,0.001895047752216893,-0.00638377691279602,0.059547129055887583,0.09529669473341379,0.1341599873052188,0.2169373831007665,Submersed,interaction,3,306,not sig
Cuban bulrush,Carex spp.,intercept,-1.3890025676898454,0.08746751995488165,0.0022584016541288103,0.002462337301599112,-1.5635670032840432,-1.4474342683833186,-1.3881599665784354,-1.3327241144128026,-1.2172485853701414,Emersed,intercept,1,107,sig
Cuban bulrush,Carex spp.,invasive plant PAC,0.0015662048750253068,0.022798718353581854,5.88660376655306e-4,6.359608164897107e-4,-0.0508905388713536,-0.011719304475686601,0.004439052232993699,0.017199568658952676,0.03782009309058342,Emersed,Cuban bulrush PAC,1,107,not sig
Cuban bulrush,Carex spp.,management,0.11461783808221057,0.11826175130431582,0.003053505288632923,0.003284626898891954,-0.12057730827839866,0.030464214386646992,0.11445991409477481,0.1966093753862081,0.335584622933559,Emersed,management,1,107,not sig
Cuban bulrush,Carex spp.,interaction,0.1003686763339923,0.04578559680532044,0.0011821790261544905,0.0013431511071330445,0.01788739328837388,0.06765369161564239,0.0996804010151503,0.13032575765110285,0.19186500320018318,Emersed,interaction,1,107,sig
Cuban bulrush,Cephalanthus occidentalis,intercept,0.9409190208309007,0.10230398602609855,0.002641477560864773,0.002972605900282731,0.7419319286675314,0.8735388720784936,0.9398472894491487,1.004179308085134,1.1457143597147188,Emersed,intercept,1,108,sig
Cuban bulrush,Cephalanthus occidentalis,invasive plant PAC,-0.03055164990823288,0.02406670255072124,6.213995878471395e-4,6.562444228254135e-4,-0.08432869513519972,-0.04534264711050207,-0.027642494940696434,-0.013518551496576176,0.009469188669400212,Emersed,Cuban bulrush PAC,1,108,not sig
Cuban bulrush,Cephalanthus occidentalis,management,0.1051384747765228,0.11154977950690101,0.002880202922022247,0.0028808379610548744,-0.11503420228360062,0.032085908391475314,0.10642551976584877,0.18160791061508733,0.31530177784036095,Emersed,management,1,108,not sig
Cuban bulrush,Cephalanthus occidentalis,interaction,0.072242934978702,0.0587081746479985,0.0015158385513195645,0.0016627796351286347,-0.035807864196941853,0.03173039476005543,0.07044752637815749,0.11223694972598396,0.1940392363350062,Emersed,interaction,1,108,not sig
Cuban bulrush,Ceratophyllum demersum,intercept,-0.15118810523088622,0.11327430594824005,0.002924730003271583,0.0029247703376016967,-0.36924244285201546,-0.23230142986538926,-0.15156787948470432,-0.07574041875681367,0.07609580540955649,Submersed,intercept,3,309,not sig
Cuban bulrush,Ceratophyllum demersum,invasive plant PAC,0.05244066498785941,0.028307845667522587,7.309054322488318e-4,8.490085312512346e-4,0.004786280336237632,0.031437073562676894,0.04999535714486604,0.0718366751787902,0.11349335143492312,Submersed,Cuban bulrush PAC,3,309,sig
Cuban bulrush,Ceratophyllum demersum,management,0.08483010957747959,0.10447803297484126,0.00269761121170713,0.002772717008953191,-0.12375612142877847,0.015653238733844565,0.08332657147066858,0.15420199515225969,0.2909573110109542,Submersed,management,3,309,not sig
Cuban bulrush,Ceratophyllum demersum,interaction,0.10583825593208941,0.06425574775498394,0.0016590762730210496,0.001975451446071291,-0.020465623663369792,0.06292433956980878,0.10621469107219911,0.14714975382303774,0.2345348477743989,Submersed,interaction,3,309,not sig
Cuban bulrush,Chara spp.,intercept,-1.0725652233180474,0.08108378954981563,0.0020935744438254863,0.0019991660093774855,-1.2321452115351974,-1.1263813434112855,-1.0725442905587286,-1.0187299004384525,-0.9210087128934745,Submersed,intercept,3,310,sig
Cuban bulrush,Chara spp.,invasive plant PAC,-0.01831340016115996,0.02836319331882275,7.323345024604133e-4,8.906234963586145e-4,-0.084523939604987,-0.035214869853304416,-0.01543901810672219,0.0027572919846834544,0.02719112542213563,Submersed,Cuban bulrush PAC,3,310,not sig
Cuban bulrush,Chara spp.,management,-0.07597205842099847,0.1061839587591451,0.002741658026056961,0.0027434668510523245,-0.27405884004855097,-0.14960751019863844,-0.07542745341286416,-0.003780302642203343,0.13376820210186047,Submersed,management,3,310,not sig
Cuban bulrush,Chara spp.,interaction,0.07746554758550299,0.045808611780983055,0.001182773270270855,0.0013423775143187983,-0.007639905559150903,0.045304979530122316,0.07600876573332074,0.10864206107572529,0.17220536346991921,Submersed,interaction,3,310,not sig
Cuban bulrush,Cicuta maculata,intercept,-1.4621039968914218,0.12172142213169002,0.003142833605284789,0.00416331918243573,-1.702691981728536,-1.5466358988882642,-1.4567632374046202,-1.3787029530602035,-1.2272917480920746,Emersed,intercept,1,111,sig
Cuban bulrush,Cicuta maculata,invasive plant PAC,-0.1448200089574835,0.05837697985091677,0.0015072871384299107,0.003333034044063219,-0.261072318143282,-0.18407671850115398,-0.14116720530967342,-0.1052073977748437,-0.040224329854451776,Emersed,Cuban bulrush PAC,1,111,sig
Cuban bulrush,Cicuta maculata,management,-0.11340657989655921,0.12855854873919728,0.003319367455196704,0.0038070349592984245,-0.36283954513816613,-0.1964855253453777,-0.11418862249227224,-0.02648993510201113,0.1302819730548361,Emersed,management,1,111,not sig
Cuban bulrush,Cicuta maculata,interaction,0.1512159780769801,0.06721275242643987,0.0017354258053357584,0.0033213942069584366,0.022635754901327573,0.10425120561012133,0.14794269041645897,0.1972451645556908,0.2843536283413842,Emersed,interaction,1,111,sig
Cuban bulrush,Cladium jamaicense,intercept,0.08730348519405647,0.12368788339853194,0.003193607416867727,0.0034759785256623797,-0.14530948864699242,0.005600685316758674,0.08400997215252544,0.1735322079980695,0.3322566943514762,Emersed,intercept,1,112,not sig
Cuban bulrush,Cladium jamaicense,invasive plant PAC,-0.03003571492406799,0.025550894743306928,6.597212654768424e-4,7.37361329981192e-4,-0.08836329558487734,-0.0445679836548647,-0.026773986209339132,-0.012134477814773618,0.011926944517731485,Emersed,Cuban bulrush PAC,1,112,not sig
Cuban bulrush,Cladium jamaicense,management,0.06397350243533913,0.11296516621809861,0.0029167480497616573,0.003343000057694993,-0.15472047515511608,-0.014860292033025933,0.06747480716796458,0.14113499141717986,0.2836776807657865,Emersed,management,1,112,not sig
Cuban bulrush,Cladium jamaicense,interaction,0.035108084111745166,0.04645999169104042,0.0011995918272288968,0.0012879522884239455,-0.05266090025081157,0.003767626340216322,0.03546069277183481,0.06580131658209112,0.1259722412658656,Emersed,interaction,1,112,not sig
Cuban bulrush,Crinum americanum,intercept,-1.390861192786805,0.10657649362252214,0.002751793232648061,0.0035575050451509254,-1.605019012807595,-1.460691386239072,-1.3916233844931327,-1.3208949344056444,-1.1777537860917122,Emersed,intercept,1,113,sig
Cuban bulrush,Crinum americanum,invasive plant PAC,-0.07776993898866248,0.04725317319808969,0.001220071685677707,0.0020812938200358913,-0.17386656011009724,-0.10938555840824049,-0.07545413973312888,-0.042324783498057024,0.005706904280980529,Emersed,Cuban bulrush PAC,1,113,not sig
Cuban bulrush,Crinum americanum,management,0.06649357802162459,0.11658144781517694,0.003010120039099529,0.0031799981885662918,-0.15496024690527802,-0.013045297687947554,0.06488839302500711,0.14559874742289564,0.2969916759302486,Emersed,management,1,113,not sig
Cuban bulrush,Crinum americanum,interaction,0.004154501225959105,0.06465907916907028,0.0016694902453527742,0.0023575755763478087,-0.1182304602096925,-0.038959973308022,0.002929915640958706,0.04688031858702778,0.13358816952573765,Emersed,interaction,1,113,not sig
Cuban bulrush,Cyperus articulatus,intercept,-2.4018348573161745,0.21056478092415365,0.005436759265447068,0.018785598600332427,-2.859413101974429,-2.529510281655262,-2.391231106989516,-2.2635660440259775,-2.0315926780385865,Emersed,intercept,1,114,sig
Cuban bulrush,Cyperus articulatus,invasive plant PAC,0.0015417024493604237,0.03581762955367404,9.248072184133744e-4,0.0012994705263667718,-0.07859133517659854,-0.01930117157304464,0.006801567432901912,0.028536734704955533,0.05600803853757688,Emersed,Cuban bulrush PAC,1,114,not sig
Cuban bulrush,Cyperus articulatus,management,-0.09027755583560247,0.17348422202704897,0.004479343351603404,0.005456171434477894,-0.4413785065798387,-0.20435284755672015,-0.0852822318860274,0.024047258323340627,0.24513898702704623,Emersed,management,1,114,not sig
Cuban bulrush,Cyperus articulatus,interaction,-0.004515499248026453,0.07348807157254339,0.0018974538489690616,0.0025750292314071646,-0.1617427589677095,-0.05106348568081771,-0.0010801639553178915,0.04424496767465126,0.1314940791311891,Emersed,interaction,1,114,not sig
Cuban bulrush,Cyperus spp. (other natives),intercept,0.5934957372148864,0.08171681740199185,0.002109919152686579,0.002049520851287185,0.4361017334545464,0.5399760890683777,0.5930152299391367,0.6445042479377221,0.7548969020492725,Emersed,intercept,1,115,sig
Cuban bulrush,Cyperus spp. (other natives),invasive plant PAC,-0.059952541908203455,0.030097467399328965,7.771132666708116e-4,8.974563254533527e-4,-0.12251182858496439,-0.07870069512510976,-0.05912732469296497,-0.03837494331079834,-0.005348547048292184,Emersed,Cuban bulrush PAC,1,115,sig
Cuban bulrush,Cyperus spp. (other natives),management,-0.06495891838619006,0.09664659996206905,0.002495404480804425,0.002607851566511341,-0.25273612716111765,-0.13153824567450423,-0.066250009750534,0.002481386313129709,0.11907722410973512,Emersed,management,1,115,not sig
Cuban bulrush,Cyperus spp. (other natives),interaction,0.11365308160344662,0.04768250795655914,0.0012311570614743747,0.0013487934065377967,0.023154293800440373,0.07975983442092503,0.11445751422204145,0.14530519854707055,0.21120263062249872,Emersed,interaction,1,115,sig
Cuban bulrush,Decodon verticillatus,intercept,-1.5558304558093334,0.13891560306716855,0.003586785448050025,0.005239125921306247,-1.830846275428263,-1.6438903635709416,-1.5537744200554884,-1.4595776113203294,-1.3053002986401196,Emersed,intercept,1,116,sig
Cuban bulrush,Decodon verticillatus,invasive plant PAC,-0.07547683376344662,0.04895614112676393,0.001264042128523578,0.0023243697307738483,-0.18234158159435976,-0.10738875255913484,-0.07220230065102368,-0.037917440167764035,0.004668326406467083,Emersed,Cuban bulrush PAC,1,116,not sig
Cuban bulrush,Decodon verticillatus,management,0.18622934110362213,0.12278494458943494,0.00317029363706588,0.003475562344782783,-0.049682556678650326,0.10406676170784297,0.1868079005312156,0.2646050442083303,0.4295015098537943,Emersed,management,1,116,not sig
Cuban bulrush,Decodon verticillatus,interaction,0.150707860860725,0.06579392539293953,0.001698791848856454,0.0027164537981166858,0.03485915585586152,0.10454316805512931,0.14920175219521237,0.19243113740477985,0.2897317174886695,Emersed,interaction,1,116,sig
Cuban bulrush,Echinochloa spp.,intercept,-0.8230476445374552,0.12676679412247394,0.003273104549922972,0.003407375291587901,-1.0789028028162353,-0.9068052628952494,-0.8185458526400724,-0.7385251651985419,-0.5736567430949453,Emersed,intercept,1,117,sig
Cuban bulrush,Echinochloa spp.,invasive plant PAC,-0.01693704352993586,0.031331560203712784,8.089774058644979e-4,0.0010490388423685716,-0.08785279316953166,-0.03624554109292434,-0.013333496062659815,0.006513301578071748,0.03298908875205106,Emersed,Cuban bulrush PAC,1,117,not sig
Cuban bulrush,Echinochloa spp.,management,0.06317245647921885,0.09796235951039844,0.002529377246259713,0.002530998812968313,-0.13301591527715811,-0.004252212405874268,0.062074702676313334,0.12669609865644374,0.25935892341874245,Emersed,management,1,117,not sig
Cuban bulrush,Echinochloa spp.,interaction,0.02421722550050664,0.046033044376850435,0.0011885680949784581,0.0014076278598714024,-0.059482702960980044,-0.008674682300512295,0.022250043521026608,0.054974140294259566,0.11374591022823125,Emersed,interaction,1,117,not sig
Cuban bulrush,"Eleocharis spp., emersed",intercept,0.1331900231694276,0.1276307740696832,0.0032954124162362965,0.00329726564832742,-0.12137275960166836,0.04839643205368834,0.12911146014752958,0.21580332278841802,0.37675949618195614,Emersed,intercept,1,118,not sig
Cuban bulrush,"Eleocharis spp., emersed",invasive plant PAC,-0.02272172319379221,0.027113287001138534,7.000620601090104e-4,8.130800794538517e-4,-0.0825663994952168,-0.039498458906210315,-0.01979151175881417,-0.002830758645389542,0.021640549903539197,Emersed,Cuban bulrush PAC,1,118,not sig
Cuban bulrush,"Eleocharis spp., emersed",management,0.10768711054157785,0.09953960749442115,0.0025701016140927736,0.0027061605380423086,-0.08731671972933394,0.04104313499621129,0.10690830021183215,0.1715077999774714,0.3050791274976108,Emersed,management,1,118,not sig
Cuban bulrush,"Eleocharis spp., emersed",interaction,-0.04199199164961532,0.04679091623509498,0.001208136262215394,0.0012934956031697132,-0.13220410720518144,-0.07387524682081695,-0.04212339535797176,-0.011567219620955593,0.05390774144762728,Emersed,interaction,1,118,not sig
Cuban bulrush,"Eleocharis spp., sub/floating",intercept,0.6121780530409655,0.07332087155310624,0.001893136763030624,0.0018533974291571713,0.47466097404764107,0.5608401215816479,0.6118765681627029,0.6625859279809445,0.7598804192590365,Submersed,intercept,3,319,sig
Cuban bulrush,"Eleocharis spp., sub/floating",invasive plant PAC,-0.011514233997267278,0.019258809506978287,4.972603232553865e-4,5.278470151789806e-4,-0.05315706086834568,-0.022742343483539915,-0.009333392569902763,0.0013605001326527472,0.02034057974569469,Submersed,Cuban bulrush PAC,3,319,not sig
Cuban bulrush,"Eleocharis spp., sub/floating",management,-0.026027209132377507,0.09702415990171634,0.0025051530365274187,0.002506353181675863,-0.21829901478800748,-0.09206365181541937,-0.024931656784997525,0.04063373582291316,0.16263359969734587,Submersed,management,3,319,not sig
Cuban bulrush,"Eleocharis spp., sub/floating",interaction,0.0800561104712915,0.04367366983767851,0.0011276493063272668,0.0011151426213407707,-0.0052865803217263425,0.05082459362421514,0.07831796360808774,0.10822345250069548,0.16874347001515672,Submersed,interaction,3,319,not sig
Cuban bulrush,Filamentous algae,intercept,0.3528703958448715,0.06817493367657985,0.0017602692183879263,0.00175995692780819,0.21906498467389687,0.3074313890952613,0.3528415466077105,0.398295382883464,0.48626157505290113,Floating,intercept,2,220,sig
Cuban bulrush,Filamentous algae,invasive plant PAC,0.09821415777371605,0.03787911030047702,9.78034422419342e-4,0.0013740866839399748,0.026364509392360357,0.07118111426955742,0.0975404703283015,0.12369542288793992,0.1745972410485792,Floating,Cuban bulrush PAC,2,220,sig
Cuban bulrush,Filamentous algae,management,0.2782405560561734,0.0988678219547795,0.0025527561860444067,0.002653032165459156,0.0898128003803018,0.20797790639812666,0.2755800969934388,0.34498846159686614,0.4753543407507774,Floating,management,2,220,sig
Cuban bulrush,Filamentous algae,interaction,-0.03856477342737275,0.0554002456530983,0.001430428191934997,0.001994456649446606,-0.14658127187481385,-0.07580446088416537,-0.04004448011102395,-0.002104054960526944,0.07348408409722855,Floating,interaction,2,220,not sig
Cuban bulrush,Fuirena spp.,intercept,-0.014127496789148325,0.14044469234155288,0.0036262663633470577,0.003709827799118496,-0.296176780241,-0.10315750200949873,-0.017640744888165857,0.07652315128397798,0.2577536199298671,Emersed,intercept,1,121,not sig
Cuban bulrush,Fuirena spp.,invasive plant PAC,-0.13636713914943352,0.04718702118966379,0.0012183636481646956,0.002168595045538771,-0.23424664239109644,-0.16781134535941525,-0.13416596226454097,-0.10350931967017876,-0.048501363175903464,Emersed,Cuban bulrush PAC,1,121,sig
Cuban bulrush,Fuirena spp.,management,-0.41654686658079126,0.12295864368102788,0.0031747785283258185,0.0033964512142539115,-0.6486112726916919,-0.5025427048009341,-0.4156305670233197,-0.3367381236445316,-0.17193601068059494,Emersed,management,1,121,sig
Cuban bulrush,Fuirena spp.,interaction,0.04593263719851131,0.0880288561146605,0.0022728952914517937,0.003377643711659596,-0.12565497353951838,-0.015736072456952778,0.04830459269407397,0.1057032386876395,0.21449954489224018,Emersed,interaction,1,121,not sig
Cuban bulrush,Hydrocotyle spp.,intercept,1.4854325410953493,0.10698719732552438,0.002762397556661084,0.0030619227213887767,1.2875792152366197,1.4106987639488755,1.4853951421999656,1.5554662771650694,1.6968307172465815,Emersed,intercept,1,122,sig
Cuban bulrush,Hydrocotyle spp.,invasive plant PAC,0.05138069039799034,0.03842075326588292,9.920195836500584e-4,0.0014509990717838088,-0.009172750401653645,0.021984301252218563,0.04638450190760631,0.07814313472131915,0.13238677007163085,Emersed,Cuban bulrush PAC,1,122,not sig
Cuban bulrush,Hydrocotyle spp.,management,-0.03424027353224684,0.139995841569851,0.0036146770862555,0.003913595034603464,-0.32794234856710874,-0.1271453261331203,-0.035727234141755736,0.05819743160362982,0.24436595444309517,Emersed,management,1,122,not sig
Cuban bulrush,Hydrocotyle spp.,interaction,0.1151395200734318,0.09137797597107086,0.0023593691943073264,0.003666754144018753,-0.051234554910387614,0.05112634332572258,0.11105486035739015,0.1743481056644456,0.3017415542169202,Emersed,interaction,1,122,not sig
Cuban bulrush,Hypericum spp.,intercept,-1.3690906177441997,0.11702578889589933,0.0030215928764706864,0.003625169426529112,-1.6085135622400413,-1.4474943367422457,-1.3688236205990185,-1.291044460889286,-1.136666622557042,Emersed,intercept,1,123,sig
Cuban bulrush,Hypericum spp.,invasive plant PAC,-0.09632152211867263,0.05507443790280259,0.0014220158719952596,0.0029615367075456916,-0.21272645643188318,-0.13270390314147718,-0.094461499513057,-0.05624508816119025,0.0010032712996592898,Emersed,Cuban bulrush PAC,1,123,not sig
Cuban bulrush,Hypericum spp.,management,-0.1221581294142033,0.1286854173334143,0.0033226431882137654,0.00332454564897569,-0.37881872772144926,-0.20813753880547534,-0.12247975859617373,-0.039906150333722634,0.1344775689928491,Emersed,management,1,123,not sig
Cuban bulrush,Hypericum spp.,interaction,0.11767164604447233,0.07092778260964404,0.0018313474722038091,0.003044483576922292,-0.02110790000382484,0.06951115870155125,0.11687316584632469,0.16469516043952137,0.2630046827632434,Emersed,interaction,1,123,not sig
Cuban bulrush,Juncus effusus,intercept,-0.35919868878896816,0.11579097695334845,0.0029897101692093688,0.0031591000012597694,-0.5868655028733523,-0.4360527075001075,-0.3593894138387569,-0.28315534423061484,-0.13974112270733915,Emersed,intercept,1,124,sig
Cuban bulrush,Juncus effusus,invasive plant PAC,-0.004335690816577096,0.02393543271604715,6.180102152901252e-4,5.89339797701178e-4,-0.05599974790233801,-0.019323242881742142,-0.0014830101109025704,0.013092735266026799,0.03508957524365457,Emersed,Cuban bulrush PAC,1,124,not sig
Cuban bulrush,Juncus effusus,management,0.007355186205572638,0.1005891287192863,0.0025972001355954,0.002747803693698746,-0.19629645275019414,-0.05656208304379158,0.005278075712314317,0.07403074419206768,0.2149322411289569,Emersed,management,1,124,not sig
Cuban bulrush,Juncus effusus,interaction,0.039918664555974565,0.04081049446486085,0.0010537224360859735,0.0010542343610372381,-0.03933400479817835,0.011554036272793656,0.04013967693144833,0.06783859837960532,0.12043397455728849,Emersed,interaction,1,124,not sig
Cuban bulrush,Leersia hexandra,intercept,-0.7403580866027392,0.09754820070653407,0.0025186837119260336,0.0025020149739395266,-0.9310947699856352,-0.8078373770846531,-0.74017499953932675,-0.6727262378457676,-0.5495984991177336,Emersed,intercept,1,125,sig
Cuban bulrush,Leersia hexandra,invasive plant PAC,-0.030521075664376375,0.032455330881751905,8.379930400045095e-4,0.001134156249439867,-0.10186287721416416,-0.04999982943484501,-0.0258483556450663,-0.005718249442637753,0.022236394939954295,Emersed,Cuban bulrush PAC,1,125,not sig
Cuban bulrush,Leersia hexandra,management,-0.169250209521598,0.10402203924202372,0.002685837504152615,0.0026068018162415923,-0.3760079754417745,-0.23710936420413364,-0.16867164769690798,-0.09911635236604477,0.03203714479619278,Emersed,management,1,125,not sig
Cuban bulrush,Leersia hexandra,interaction,0.05057328518845765,0.04551999617902262,0.0011753212474718657,0.0013270523341217936,-0.031438327869821356,0.01957774610477617,0.048596976071348705,0.07908644067839246,0.14786981849319308,Emersed,interaction,1,125,not sig
Cuban bulrush,Lemna/Spirodela spp.,intercept,0.26005093154328246,0.08476576774948485,0.0021886427121482707,0.0021881924109591585,0.10107609755838101,0.20329793785239475,0.257541592824019,0.3180319994592491,0.4284476331784667,Floating,intercept,2,226,sig
Cuban bulrush,Lemna/Spirodela spp.,invasive plant PAC,0.001251071150301226,0.01797449742862809,4.6409952798349757e-4,4.4743617340709847e-4,-0.039036047999227705,-0.00923460790967923,0.0027696394889411,0.013116426706979755,0.033260656531408056,Floating,Cuban bulrush PAC,2,226,not sig
Cuban bulrush,Lemna/Spirodela spp.,management,0.022939043661830645,0.09756317505701163,0.002519070347992833,0.002459779557558364,-0.1729470732640565,-0.04422913198593938,0.02290134951628127,0.090635655612468,0.20892989919291205,Floating,management,2,226,not sig
Cuban bulrush,Lemna/Spirodela spp.,interaction,0.13828990028893576,0.05799242122052196,0.0014973578772888476,0.0016511159743500762,0.0319765248483727,0.09656528748810132,0.13751421759399468,0.17724447988477324,0.25317526465271484,Floating,interaction,2,226,sig
Cuban bulrush,Limnobium spongia,intercept,-1.1330601991547762,0.12868340319091795,0.0033225911832781307,0.004129157608160556,-1.3758535493871156,-1.218767934261868,-1.135897408923552,-1.0432449314828558,-0.8776268791565248,Floating,intercept,2,227,sig
Cuban bulrush,Limnobium spongia,invasive plant PAC,0.004410275721280753,0.02316695969131825,5.981683271115607e-4,6.257872014325253e-4,-0.049653076920255126,-0.008245366852671797,0.00702508173892792,0.02050594320055471,0.04164426340268311,Floating,Cuban bulrush PAC,2,227,not sig
Cuban bulrush,Limnobium spongia,management,0.17841653295667184,0.1175651049585112,0.003035517957329606,0.0030894937311155743,-0.05380920848812715,0.09809055496973994,0.17982734495444233,0.2590625208637217,0.4071661953901827,Floating,management,2,227,not sig
Cuban bulrush,Limnobium spongia,interaction,0.03799938154766173,0.0489448554629469,0.0012637507339368162,0.0013042438889933707,-0.052553820210652635,0.0050984832529354296,0.03742165478658937,0.0682455603781025,0.13898055218843652,Floating,interaction,2,227,not sig
