TaxonName,effect,component,group,term,estimate,std.error,statistic,p.value
Bidens spp.,fixed,cond,NA,Time:HydrTrtAreaC,-0.001561346878995306,5.202813087784313e-4,-3.0009666936934427,0.0026912399974125824
Bidens spp.,fixed,cond,NA,Time:FloatTrtAreaC,-0.001097612665152037,0.0014350727548231913,-0.7648480966996469,0.44436200377609564
Bidens spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.0035381902790939997,0.0021651490798339653,-1.6341555009068134,0.10222620352468921
Bidens spp.,fixed,cond,NA,Time:LatitudeC,-0.01999367517863243,0.005818244105668279,-3.436376132646977,5.895518679195024e-4
Bidens spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.817324323240712,NA,NA,NA
Brasenia schreberi,fixed,cond,NA,(Intercept),-9.748990473551663,0.6999182539943011,-13.928755848152292,4.236713934573175e-44
Brasenia schreberi,fixed,cond,NA,Time,-0.05674931817040718,0.02466379959098038,-2.300915475779351,0.021396409182155
Brasenia schreberi,fixed,cond,NA,Time:HydrCovC,0.0070262673201015435,0.002496307098089455,2.8146646402115696,0.004882815905896849
Brasenia schreberi,fixed,cond,NA,Time:FloatCovC,-0.18059708416571227,0.06144624736093646,-2.939106811598786,0.003291596166271603
Brasenia schreberi,fixed,cond,NA,Time:HydrTrtFreqC,3.017206935809835e-5,7.403484189982592e-4,0.04075387828736526,0.9674921085808307
Brasenia schreberi,fixed,cond,NA,Time:FloatTrtFreqC,7.683742177266715e-5,5.157052120778446e-4,0.1489948520455688,0.8815576950967213
Brasenia schreberi,fixed,cond,NA,Time:OtherTrtFreqC,8.475005486267859e-4,7.620832224686054e-4,1.1120839872074462,0.2661020408944879
Brasenia schreberi,fixed,cond,NA,Time:HydrTrtAreaC,-0.0035755296348267346,0.0023233973871009746,-1.5389229817840637,0.12382309986429024
Brasenia schreberi,fixed,cond,NA,Time:FloatTrtAreaC,0.011491711799423413,0.007549576461800983,1.5221664231852838,0.12796738599956897
Brasenia schreberi,fixed,cond,NA,Time:OtherTrtAreaC,0.011087861215878571,0.006277552837791894,1.7662712688179756,0.07735034936512662
Brasenia schreberi,fixed,cond,NA,Time:LatitudeC,0.06415245053800618,0.016453459648314718,3.8990250019896053,9.658080278651714e-5
Brasenia schreberi,ran_pars,cond,AreaOfInterestID,sd__(Intercept),9.033259447005246,NA,NA,NA
Cabomba caroliniana,fixed,cond,NA,(Intercept),-7.691401333650628,0.6912001487318251,-11.127603701709809,9.207757474988407e-29
Cabomba caroliniana,fixed,cond,NA,Time,0.0028309188676610194,0.011210728065419619,0.25251873483518106,0.8006401349111676
Cabomba caroliniana,fixed,cond,NA,Time:HydrCovC,0.0017041231431060044,0.0010639092365195009,1.601756131642315,0.10920954723899884
Cabomba caroliniana,fixed,cond,NA,Time:FloatCovC,-0.05347439306299121,0.018607246904784096,-2.873847664655992,0.00405504498971139
Cabomba caroliniana,fixed,cond,NA,Time:HydrTrtFreqC,3.7431569115242377e-4,3.660062121784444e-4,1.022703109120804,0.3064482409246147
Cabomba caroliniana,fixed,cond,NA,Time:FloatTrtFreqC,-0.0012896661728360416,3.5188511834406553e-4,-3.6650205013075725,2.4731877069157935e-4
Cabomba caroliniana,fixed,cond,NA,Time:OtherTrtFreqC,9.904638988136728e-4,4.911067032671132e-4,2.0167997956952317,0.04371641028904928
Cabomba caroliniana,fixed,cond,NA,Time:HydrTrtAreaC,0.002057781184147261,0.0011217185717318327,1.8344897160526028,0.06658133296758094
Cabomba caroliniana,fixed,cond,NA,Time:FloatTrtAreaC,0.0027869439693927554,0.004265503439229625,0.6533681215120749,0.5135189851965465
Cabomba caroliniana,fixed,cond,NA,Time:OtherTrtAreaC,-0.0026451200967470404,0.004000002002016598,-0.6612796932135298,0.5084329618025987
Cabomba caroliniana,fixed,cond,NA,Time:LatitudeC,-0.017194001893274767,0.010247856714502283,-1.6778144320599864,0.09338333103968122
Cabomba caroliniana,ran_pars,cond,AreaOfInterestID,sd__(Intercept),6.4185517097020695,NA,NA,NA
Carex spp.,fixed,cond,NA,(Intercept),-4.284243888909879,0.2139800662620994,-20.021696243715546,3.563794944623655e-89
Carex spp.,fixed,cond,NA,Time,0.03906591776827252,0.009833500807031489,3.9727375361924273,7.105132462994122e-5
Carex spp.,fixed,cond,NA,Time:HydrCovC,5.994409488669374e-4,8.738450976906856e-4,0.6859807881866966,0.4927252233831812
Carex spp.,fixed,cond,NA,Time:FloatCovC,0.01618666241129347,0.004684230931489089,3.455564562899939,5.491416593897939e-4
Carex spp.,fixed,cond,NA,Time:HydrTrtFreqC,-1.1488504974785565e-4,2.8605227373401513e-4,-0.40162257145587726,0.6879618158077199
Carex spp.,fixed,cond,NA,Time:FloatTrtFreqC,-2.0582799135063727e-4,2.4326591266037763e-4,-0.8461028883976554,0.39749534956929367
Carex spp.,fixed,cond,NA,Time:OtherTrtFreqC,0.0012824383505740374,3.1731736640579547e-4,4.041500675175826,5.311022815699507e-5
Carex spp.,fixed,cond,NA,Time:HydrTrtAreaC,4.146347619810766e-4,7.301934775536202e-4,0.5678423249824616,0.5701420373660357
Carex spp.,fixed,cond,NA,Time:FloatTrtAreaC,0.0030115125792597544,0.001747973097819393,1.7228597985956617,0.08491388178586154
Carex spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.007452079419654499,0.00327977494112556,-2.272131336273055,0.023078578939517452
Carex spp.,fixed,cond,NA,Time:LatitudeC,0.04793135606629693,0.007772160610571658,6.16705681572006,6.957276495389327e-10
Carex spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.8861325028280749,NA,NA,NA
Cephalanthus occidentalis,fixed,cond,NA,(Intercept),1.203362087953698,0.14163426548873617,8.496263837011943,1.9579068626675637e-17
Cephalanthus occidentalis,fixed,cond,NA,Time,0.03076254578756353,0.006278778571266385,4.8994474702997755,9.610654013191376e-7
Cephalanthus occidentalis,fixed,cond,NA,Time:HydrCovC,2.274223736173425e-4,0.001139915168839855,0.19950815625061016,0.841865263835906
Cephalanthus occidentalis,fixed,cond,NA,Time:FloatCovC,0.01122671889980582,0.004494194193168416,2.4980493537354156,0.012487880646034802
Cephalanthus occidentalis,fixed,cond,NA,Time:HydrTrtFreqC,2.169574598263748e-4,2.0552520998204458e-4,1.0556245622876579,0.29113977458466006
Cephalanthus occidentalis,fixed,cond,NA,Time:FloatTrtFreqC,3.4751655898770034e-4,1.8057130340078608e-4,1.9245392398612298,0.05428702709683025
Cephalanthus occidentalis,fixed,cond,NA,Time:OtherTrtFreqC,8.433142461633152e-4,2.751714027958841e-4,3.06468709173557,0.002178978399375668
Cephalanthus occidentalis,fixed,cond,NA,Time:HydrTrtAreaC,-4.0047320910469974e-4,5.818529187313031e-4,-0.6882722354953699,0.49128136243337694
Cephalanthus occidentalis,fixed,cond,NA,Time:FloatTrtAreaC,-0.005470789511442449,0.0016993534312719396,-3.2193359019775234,0.0012848787775920872
Cephalanthus occidentalis,fixed,cond,NA,Time:OtherTrtAreaC,-0.00854617626880245,0.002410288798121045,-3.545706338371017,3.915622998355311e-4
Cephalanthus occidentalis,fixed,cond,NA,Time:LatitudeC,0.022235188687016773,0.006596240944619847,3.3708878850389272,7.49263439430709e-4
Cephalanthus occidentalis,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.115663650420212,NA,NA,NA
Ceratophyllum demersum,fixed,cond,NA,(Intercept),-1.5834914136169829,0.16007752697008723,-9.892028216508372,4.508005365979878e-23
Ceratophyllum demersum,fixed,cond,NA,Time,0.04587273984924974,0.006271781442015164,7.314148344192067,2.59018875632208e-13
Ceratophyllum demersum,fixed,cond,NA,Time:HydrCovC,0.006128217343818619,0.0012800288789154863,4.78756178455192,1.6881977339886854e-6
Ceratophyllum demersum,fixed,cond,NA,Time:FloatCovC,-0.017078216451041642,0.004546353155456969,-3.75646498788655,1.7233036822288835e-4
Ceratophyllum demersum,fixed,cond,NA,Time:HydrTrtFreqC,0.0010182006313076701,2.1367076831125715e-4,4.765278092810727,1.885933549538805e-6
Ceratophyllum demersum,fixed,cond,NA,Time:FloatTrtFreqC,-2.2128953219450478e-4,1.8425279471447802e-4,-1.2010104516320617,0.2297471471013067
Ceratophyllum demersum,fixed,cond,NA,Time:OtherTrtFreqC,0.0016572144958652303,2.7736734018116204e-4,5.974800402898277,2.3037206112033257e-9
Ceratophyllum demersum,fixed,cond,NA,Time:HydrTrtAreaC,-0.0014262651732291948,5.733574680194811e-4,-2.487567098682552,0.012862018829487044
Ceratophyllum demersum,fixed,cond,NA,Time:FloatTrtAreaC,0.0010661799979608437,0.0021388016227536265,0.49849410371597586,0.618135824079239
Ceratophyllum demersum,fixed,cond,NA,Time:OtherTrtAreaC,0.0077222400823985515,0.0028224879192768923,2.735969224051436,0.006219684264078293
Ceratophyllum demersum,fixed,cond,NA,Time:LatitudeC,-0.00910051860898247,0.007001173567204253,-1.2998561629170609,0.19365027209721494
Ceratophyllum demersum,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.4353428659186114,NA,NA,NA
Chara spp.,fixed,cond,NA,(Intercept),-2.790983789384925,0.15281977296987898,-18.263237375277562,1.623719849780687e-74
Chara spp.,fixed,cond,NA,Time,0.00355193759914599,0.007563682576683211,0.4696042652683038,0.6386377767893299
Chara spp.,fixed,cond,NA,Time:HydrCovC,-1.025224559157522e-4,0.00078368972838278525,-0.1308202113702786,0.8959175340389697
Chara spp.,fixed,cond,NA,Time:FloatCovC,-0.02326748906125766,0.009369221830925601,-2.4833961113458902,0.013013628771894612
Chara spp.,fixed,cond,NA,Time:HydrTrtFreqC,0.0010029941539842111,2.171651555564132e-4,4.618577742890537,3.8637921831487876e-6
Chara spp.,fixed,cond,NA,Time:FloatTrtFreqC,-7.559259755458682e-4,2.1035881900375463e-4,-3.593507413313515,3.2625636197832023e-4
Chara spp.,fixed,cond,NA,Time:OtherTrtFreqC,6.800858102773326e-4,2.7785979612582356e-4,2.447586227873602,0.014381670809164616
Chara spp.,fixed,cond,NA,Time:HydrTrtAreaC,7.953628174364388e-4,5.740414204598814e-4,1.3855495249789647,0.16588449998296562
Chara spp.,fixed,cond,NA,Time:FloatTrtAreaC,-0.006887508560487263,0.00375838855684003,-1.8325695856944946,0.06686660461565068
Chara spp.,fixed,cond,NA,Time:OtherTrtAreaC,0.0010636049987771757,0.0032170410695652246,0.3306159218293472,0.7409346180736502
Chara spp.,fixed,cond,NA,Time:LatitudeC,-0.012272958120395177,0.006875225810877333,-1.7850989128208796,0.07424527429657535
Chara spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.821535905108065,NA,NA,NA
Cicuta maculata,fixed,cond,NA,(Intercept),-6.18121439235976,0.6654842784089886,-9.288295145209956,1.5677932677076198e-20
Cicuta maculata,fixed,cond,NA,Time,-0.02665418127350961,0.011238039191007293,-2.3717821962071772,0.01770252262690913
Cicuta maculata,fixed,cond,NA,Time:HydrCovC,-0.0021397595407080324,0.0015249150719572697,-1.403199155190717,0.16055745945885333
Cicuta maculata,fixed,cond,NA,Time:FloatCovC,0.01895726700033514,0.006263418289938466,3.0266646937484647,0.002472680784302367
Cicuta maculata,fixed,cond,NA,Time:HydrTrtFreqC,1.8923259043310676e-4,3.662959164780163e-4,0.5166112476835755,0.6054275624309818
Cicuta maculata,fixed,cond,NA,Time:FloatTrtFreqC,7.17333490377742e-4,3.1603454537856607e-4,2.269794555270769,0.02322005108753856
Cicuta maculata,fixed,cond,NA,Time:OtherTrtFreqC,-1.9939363325217487e-4,4.417602522799825e-4,-0.4513616429343251,0.6517289236347685
Cicuta maculata,fixed,cond,NA,Time:HydrTrtAreaC,0.0022317571190045202,0.001011672664114743,2.206007138640445,0.027383499881921892
Cicuta maculata,fixed,cond,NA,Time:FloatTrtAreaC,-0.006813488107983635,0.005433282234175272,-1.2540280100170182,0.20983182471814674
Cicuta maculata,fixed,cond,NA,Time:OtherTrtAreaC,-0.0072252456893022255,0.00724635224553196,-0.9970872853658543,0.3187221440577054
Cicuta maculata,fixed,cond,NA,Time:LatitudeC,0.03401744638450786,0.011296185160943007,3.011410126502218,0.0026003736776491642
Cicuta maculata,ran_pars,cond,AreaOfInterestID,sd__(Intercept),4.738998222112945,NA,NA,NA
Cladium jamaicense,fixed,cond,NA,(Intercept),-1.5509877944835389,0.31093039371440173,-4.9882154521959166,6.0939585392716e-7
Cladium jamaicense,fixed,cond,NA,Time,0.03402385435190322,0.008621008887611388,3.9466209576464277,7.926188757910293e-5
Cladium jamaicense,fixed,cond,NA,Time:HydrCovC,8.064945475515072e-5,0.0010283201012584202,0.07842835577798674,0.9374873183452014
Cladium jamaicense,fixed,cond,NA,Time:FloatCovC,-0.013596951106616824,0.0053563287077290364,-2.5384833247811684,0.011133410841252826
Cladium jamaicense,fixed,cond,NA,Time:HydrTrtFreqC,-6.173371519327465e-4,3.010077079591168e-4,-2.0509014739801743,0.04027654258762294
Cladium jamaicense,fixed,cond,NA,Time:FloatTrtFreqC,-2.3920379190335545e-4,2.5585374746849834e-4,-0.9349239331849424,0.3498275020553076
Cladium jamaicense,fixed,cond,NA,Time:OtherTrtFreqC,0.0011148610880218662,3.6941588942987014e-4,3.017902369447244,0.002545308911694519
Cladium jamaicense,fixed,cond,NA,Time:HydrTrtAreaC,0.0026785825402300335,8.22573467843587e-4,3.2563444420983543,0.0011285675216788605
Cladium jamaicense,fixed,cond,NA,Time:FloatTrtAreaC,-0.002176172029909653,0.0033060208414660568,-0.6582451031810883,0.510380646933625
Cladium jamaicense,fixed,cond,NA,Time:OtherTrtAreaC,-0.014603075049086195,0.005623461284708051,-2.5968125874355215,0.00940932474024726
Cladium jamaicense,fixed,cond,NA,Time:LatitudeC,-0.007818745603729594,0.01005411768649953,-0.7776660118300038,0.4367659341144221
Cladium jamaicense,ran_pars,cond,AreaOfInterestID,sd__(Intercept),4.8123878897179555,NA,NA,NA
Crinum americanum,fixed,cond,NA,(Intercept),-6.541046698162534,0.5572348721139929,-11.738401570862994,8.100291304284513e-32
Crinum americanum,fixed,cond,NA,Time,0.040195379534331395,0.012116347598212368,3.3174501811306385,9.084311469915303e-4
Crinum americanum,fixed,cond,NA,Time:HydrCovC,-0.002138467965795347,0.0017483282488950334,-1.2231501533804576,0.22127298861644898
Crinum americanum,fixed,cond,NA,Time:FloatCovC,0.018429154172804017,0.006686215753419666,2.7562906810744816,0.005846101735449081
Crinum americanum,fixed,cond,NA,Time:HydrTrtFreqC,0.0013906950035240133,3.4973160261790045e-4,3.9764636455900106,6.994768641492021e-5
Crinum americanum,fixed,cond,NA,Time:FloatTrtFreqC,-1.015498701657945e-4,3.0727188793780555e-4,-0.33048864589379245,0.7410307704023309
Crinum americanum,fixed,cond,NA,Time:OtherTrtFreqC,-0.0012849135017808063,4.408032841025504e-4,-2.914936317674708,0.0035576112817618686
Crinum americanum,fixed,cond,NA,Time:HydrTrtAreaC,9.60966106227869e-4,0.0011569965032413613,0.8305695855913936,0.40621682237662443
Crinum americanum,fixed,cond,NA,Time:FloatTrtAreaC,-0.04103326130259071,0.009769612934702857,-4.200090789353134,2.6680797266153045e-5
Crinum americanum,fixed,cond,NA,Time:OtherTrtAreaC,0.006538691149265437,0.005963788796146687,1.0963988452257405,0.27290426910711785
Crinum americanum,fixed,cond,NA,Time:LatitudeC,-0.021398519114099596,0.010921330819088462,-1.9593325638207892,0.05007385254023976
Crinum americanum,ran_pars,cond,AreaOfInterestID,sd__(Intercept),4.018762897299675,NA,NA,NA
Cyperus articulatus,fixed,cond,NA,(Intercept),-6.877404336854577,0.628769064020961,-10.937885990881556,7.595021783199824e-28
Cyperus articulatus,fixed,cond,NA,Time,-0.10036584017611844,0.0142817910040421,-7.027538783315931,2.1020839122055145e-12
Cyperus articulatus,fixed,cond,NA,Time:HydrCovC,0.0021685780623617087,0.002056091737876229,1.0547088062333583,0.2915585229998324
Cyperus articulatus,fixed,cond,NA,Time:FloatCovC,0.019755394288213293,0.0059236737882137624,3.334990243304802,8.530239215349742e-4
Cyperus articulatus,fixed,cond,NA,Time:HydrTrtFreqC,-8.383743871017978e-4,4.72955722811198e-4,-1.7726276407410624,0.07629042843567958
Cyperus articulatus,fixed,cond,NA,Time:FloatTrtFreqC,1.6735521721568848e-5,3.9690849513152775e-4,0.04216468512729369,0.9663674146960913
Cyperus articulatus,fixed,cond,NA,Time:OtherTrtFreqC,-3.43010694718696e-5,5.181733219936647e-4,-0.06619613171109756,0.9472216764689689
Cyperus articulatus,fixed,cond,NA,Time:HydrTrtAreaC,-6.83338935767377e-4,0.0010625785194948666,-0.6430950026095256,0.520162456989275
Cyperus articulatus,fixed,cond,NA,Time:FloatTrtAreaC,-0.04308202087558212,0.01021445966951356,-4.217748394872639,2.4675393149904074e-5
Cyperus articulatus,fixed,cond,NA,Time:OtherTrtAreaC,0.01578930275589609,0.00647285893932876,2.4393089520244438,0.014715381346848798
Cyperus articulatus,fixed,cond,NA,Time:LatitudeC,0.011306875242442619,0.014548984938955106,0.7771590451075598,0.4370649416837776
Cyperus articulatus,ran_pars,cond,AreaOfInterestID,sd__(Intercept),5.712796048533953,NA,NA,NA
Cyperus spp. (other natives),fixed,cond,NA,(Intercept),0.5424542708761355,0.08393502802088124,6.462787749843659,1.0279142623063616e-10
Cyperus spp. (other natives),fixed,cond,NA,Time,0.027918685682769832,0.004930269746197588,5.66270957168252,1.4900122776453828e-8
Cyperus spp. (other natives),fixed,cond,NA,Time:HydrCovC,0.0020352277891472577,6.890779371552963e-4,2.953552391401819,0.0031413928047274837
Cyperus spp. (other natives),fixed,cond,NA,Time:FloatCovC,-0.0030641652480082973,0.0030339828346190815,-1.009948116068694,0.3125201483992134
Cyperus spp. (other natives),fixed,cond,NA,Time:HydrTrtFreqC,-7.642204280005557e-5,1.4879154650557564e-4,-0.5136181765352632,0.6075189688971636
Cyperus spp. (other natives),fixed,cond,NA,Time:FloatTrtFreqC,-4.825464417088358e-4,1.2617488916813515e-4,-3.8244253265466748,1.3107746517381874e-4
Cyperus spp. (other natives),fixed,cond,NA,Time:OtherTrtFreqC,7.945591361191723e-4,1.8479879473798808e-4,4.299590466732839,1.711140163848053e-5
Cyperus spp. (other natives),fixed,cond,NA,Time:HydrTrtAreaC,-4.7599466410379174e-4,3.916014746074701e-4,-1.215507843990922,0.22417245890737175
Cyperus spp. (other natives),fixed,cond,NA,Time:FloatTrtAreaC,8.406682493608648e-4,0.0011132085929088848,0.7551758535784792,0.45014347478040495
Cyperus spp. (other natives),fixed,cond,NA,Time:OtherTrtAreaC,-0.0031646870656493486,0.0016263804781994984,-1.9458466872111306,0.05167315856162377
Cyperus spp. (other natives),fixed,cond,NA,Time:LatitudeC,-0.03548859569431278,0.00451918109315827,-7.852881963070716,4.0658429192654475e-15
Cyperus spp. (other natives),ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.0443651404161123,NA,NA,NA
Decodon verticillatus,fixed,cond,NA,(Intercept),-6.684011358953102,0.6777487004299021,-9.862079196482965,6.077757842723426e-23
Decodon verticillatus,fixed,cond,NA,Time,-0.0655069374829758,0.012496156145493195,-5.242167008820647,1.5870162466511237e-7
Decodon verticillatus,fixed,cond,NA,Time:HydrCovC,5.500340710110598e-4,0.0018465954576190149,0.29786387090991184,0.7658070637955154
Decodon verticillatus,fixed,cond,NA,Time:FloatCovC,0.006372288521376824,0.006834757816084767,0.932335671994174,0.3511630779795185
Decodon verticillatus,fixed,cond,NA,Time:HydrTrtFreqC,-0.002215032453876496,4.217778376725559e-4,-5.251656810844859,1.5073712432786812e-7
Decodon verticillatus,fixed,cond,NA,Time:FloatTrtFreqC,2.2630217537581966e-4,3.371217534147561e-4,0.6712772850863863,0.502043902329626
Decodon verticillatus,fixed,cond,NA,Time:OtherTrtFreqC,0.0019489917101474707,4.769764835583928e-4,4.086137948788139,4.3861305902420676e-5
Decodon verticillatus,fixed,cond,NA,Time:HydrTrtAreaC,0.0020122884310276867,0.0011949660869776575,1.6839711628279128,0.09218724194182841
Decodon verticillatus,fixed,cond,NA,Time:FloatTrtAreaC,0.006120341489596533,0.004086903724444404,1.4975497105522264,0.13425028094671612
Decodon verticillatus,fixed,cond,NA,Time:OtherTrtAreaC,-0.021956251526715702,0.008751601099208525,-2.5088268166954477,0.012113285629864957
Decodon verticillatus,fixed,cond,NA,Time:LatitudeC,-0.03206522952768106,0.010761639695533166,-2.9795858656177066,0.0028863832095811282
Decodon verticillatus,ran_pars,cond,AreaOfInterestID,sd__(Intercept),6.1354627862658315,NA,NA,NA
Echinochloa spp.,fixed,cond,NA,(Intercept),-2.6191244772224658,0.11873682875971915,-22.05823167572242,7.963556868725064e-108
Echinochloa spp.,fixed,cond,NA,Time,0.07662450189318806,0.0062001255427920855,12.358540381858456,4.380381731415542e-35
Echinochloa spp.,fixed,cond,NA,Time:HydrCovC,0.0024019199907188912,7.542785103710021e-4,3.184394037074547,0.0014505740768249369
Echinochloa spp.,fixed,cond,NA,Time:FloatCovC,-0.0019113081862080293,0.003480782461679236,-0.549103027049256,0.5829347479977649
Echinochloa spp.,fixed,cond,NA,Time:HydrTrtFreqC,-3.035108264579046e-4,1.7092679332444738e-4,-1.7756772976006796,0.07578612136695469
Echinochloa spp.,fixed,cond,NA,Time:FloatTrtFreqC,-1.8854151231070313e-4,1.4769472819070565e-4,-1.2765622349584171,0.201756841825234
Echinochloa spp.,fixed,cond,NA,Time:OtherTrtFreqC,0.001213770239989928,2.080956354803796e-4,5.8327520285948955,5.452056384447409e-9
Echinochloa spp.,fixed,cond,NA,Time:HydrTrtAreaC,1.826958070195461e-4,4.8236818168024696e-4,0.3787476329453501,0.704875277933122
Echinochloa spp.,fixed,cond,NA,Time:FloatTrtAreaC,0.0033153731417420802,0.00147137184703145,2.253253077004956,0.02424319651041789
