TaxonName,effect,component,group,term,estimate,std.error,statistic,p.value,q.value,lower,upper,odds_perc,lower_odds_perc,upper_odds_perc
Bacopa monnieri,fixed,cond,NA,Time:TrtAreaNonC,0.0017393591927347828,8.339370243916714e-4,2.085720074610653,0.03700398693171823,0.17151806426143398,1.0484262492710698e-4,0.0033738757605424586,0.1740872755351175,0.010484812110722608,0.33795736855946057
Bacopa monnieri,fixed,cond,NA,Time:TrtFreqConC,9.457942302692996e-5,6.906145739831303e-4,0.1369496483131563,0.8910705948251296,0.9607230132885494,-0.0012590251419800054,0.0014481839880338652,0.009458389580152549,-0.12582329023440586,0.1449233112846171
Bacopa monnieri,fixed,cond,NA,Time:TrtFreqSysC,0.0016055873887858502,5.958477639714761e-4,2.694626859190012,0.007046749623634135,0.06334156965064391,4.3772577140175706e-4,0.0027734490061699433,0.1606877034337817,0.043782158730709675,0.2777298573902076
Bacopa monnieri,fixed,cond,NA,Time:TrtFreqNonC,0.002085258125235265,0.0014625405206628367,1.42577801830079,0.15393242792378653,0.3812567874273351,-7.813212952638951e-4,0.004951837545734425,0.2087433787969717,-0.07810161432597607,0.4964118155434738
Bacopa monnieri,fixed,cond,NA,Time:TrtMonthStd,-0.09268941740513231,0.016089210269588955,-5.760967496355576,8.363314603239591e-9,1.3381303365183345e-6,-0.12422426953352667,-0.06115456527673796,-8.85234549099929,-11.681825208815134,-5.932216759065334
Bacopa monnieri,fixed,cond,NA,Time:LatitudeC,-0.17218789255971212,0.024488198524862025,-7.031464253480944,2.0437723042881592e-12,1.6350178434305274e-9,-0.2201847616684417,-0.12419102345098255,-15.8179013592048,-19.76294630526909,-11.678888926676212
Bidens spp.,fixed,cond,NA,Time:HydrPACc,0.006571500324324016,0.0027763986820867905,2.366915229690557,0.0179370407032242,0.1154828905208381,0.0011297589074339065,0.012013241741214126,0.659314000834077,0.1130397325425303,1.2085690554147543
Bidens spp.,fixed,cond,NA,Time:FloatPACc,0.059951372114074815,0.01738841699009219,3.4477763069654204,5.652219456181164e-4,0.011168472247133982,0.025870074813494126,0.0940326694146555,6.178491293432997,2.62076095965198,9.859563580728459
Bidens spp.,fixed,cond,NA,Time:TrtAreaConC,-0.03931248868285302,0.0073751742812356285,-5.330380975928158,9.800694908214895e-8,9.800694908214895e-6,-0.05376783027407485,-0.024857147091631185,-3.8549780113775634,-5.234790290911329,-2.4550752162147305
Bidens spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.004987677121744414,0.002301052184466073,-2.1675636717042708,0.030191900308561948,0.15580443450611708,-0.009497739403297917,-4.776148401909111e-4,-0.49752593141255685,-0.9452778331847989,-0.047750080037956
Bidens spp.,fixed,cond,NA,Time:TrtAreaNonC,-1.6578226664242389e-4,9.53778868920119e-4,-0.173816250332873,0.8620098728773086,0.9453871513211798,-0.0020351888497258572,0.0017036243164410094,-0.016576852552185883,-0.20331192571407808,0.1705076308779585
Bidens spp.,fixed,cond,NA,Time:TrtFreqConC,0.0015452352425492494,6.150661502796194e-4,2.512307402783846,0.011994455654538817,0.0872324047602823,3.397055880011953e-4,0.0027507648970973037,0.15464297337040023,0.03397632944786011,0.2754551722282672
Bidens spp.,fixed,cond,NA,Time:TrtFreqSysC,-0.0012100890869623665,6.092473981690283e-4,-1.9862031263474382,0.04701077386552808,0.19286471329447416,-0.0024042139873736617,-1.596418655107107e-5,-0.12093572243991879,-0.24013261796912433,-0.0015964059124073948
Bidens spp.,fixed,cond,NA,Time:TrtFreqNonC,0.004282822124384706,0.00209519099671327,2.044120145181598,0.040941679469010804,0.1770451004065332,1.7624777082669678e-4,0.008389396477942715,0.4292006514080793,0.017626330337749962,0.8424686081702326
Bidens spp.,fixed,cond,NA,Time:TrtMonthStd,0.00377672704235193,0.013790326744946957,0.27386784317752266,0.7841861845277238,0.9049829361694883,-0.023252313377744104,0.030805767462447967,0.3783867862741319,-2.2984061520300525,3.128517529544972
Bidens spp.,fixed,cond,NA,Time:LatitudeC,-0.026724654364413545,0.018664983241044732,-1.4318070377714247,0.15219905258666033,0.37815955195145556,-0.06330802151686123,0.009858712788034133,-2.637071080477582,-6.134569656626276,0.9907469992989526
Brasenia schreberi,fixed,cond,NA,Time:HydrPACc,0.001014191310710035,0.008780156764312578,0.1155094764175818,0.9080413096597877,0.964352329173606,-0.016194915947342615,0.018223298568762685,0.10147057766249912,-1.6064483360229698,1.8390356111027018
Brasenia schreberi,fixed,cond,NA,Time:FloatPACc,-0.38265969965159213,0.18482009239273645,-2.0704442612140523,0.038410760618424966,0.17194613408885112,-0.7449070807413556,-0.02041231856182868,-31.795504006391283,-52.52215860513954,-2.0205397491859123
Brasenia schreberi,fixed,cond,NA,Time:TrtAreaConC,-0.07039228757765754,0.03997591608078445,-1.7608674041492094,0.07826084806256822,0.2698649933192008,-0.14874508309599505,0.00796050794067997,-6.797187487363621,-13.821122857379397,0.799227702742078
Brasenia schreberi,fixed,cond,NA,Time:TrtAreaSysC,0.004448245848056672,0.006173159050322888,0.7205785258074641,0.47116886995546126,0.7011854621338007,-0.007651145890576189,0.016547637586689534,0.4458153979439716,-0.7621950381008658,1.668530806697066
Brasenia schreberi,fixed,cond,NA,Time:TrtAreaNonC,0.005187309664959577,0.003005120712779845,1.7261568371944462,0.08431920084824329,0.279897762151845,-7.027269320889189e-4,0.011077346262008073,0.5200787049451483,-0.07024800773456352,1.113892723664911
Brasenia schreberi,fixed,cond,NA,Time:TrtFreqConC,-8.277465220733709e-4,0.0024096128485606603,-0.343518471263054,0.7312084472656024,0.8770116309032713,-0.0055505877052522655,0.003895094661105523,-0.0827404034425161,-0.5535211655174344,0.39026904011552066
Brasenia schreberi,fixed,cond,NA,Time:TrtFreqSysC,-0.0020612934590244518,0.002575442137605293,-0.8003648883919757,0.42349941785521605,0.6735577222349362,-0.007109160048730826,0.002986573130681922,-0.20591704526259358,-0.7083949747163643,0.2991037383380357
Brasenia schreberi,fixed,cond,NA,Time:TrtFreqNonC,0.012270140476650477,0.005033592358763769,2.4376508072385854,0.014783046532946023,0.10195204505480016,0.00240429945347349,0.022135981499827463,1.234572748835383,0.2407192099202149,2.2382800165007044
Brasenia schreberi,fixed,cond,NA,Time:TrtMonthStd,0.05554580634942672,0.045038027200025074,1.2333090457700109,0.2174604842815764,0.4819068903746846,-0.03272872696262242,0.14382033966147587,5.711743865418661,-3.2198937683782014,15.46766402924844
Brasenia schreberi,fixed,cond,NA,Time:LatitudeC,-0.15394912202700273,0.07376412548001698,-2.0870459864491746,0.03688397784054663,0.17151806426143398,-0.29852680796783604,-0.009371436086169443,-14.268436161623388,-25.808960752642907,-0.9327661030780088
Cabomba caroliniana,fixed,cond,NA,Time:HydrPACc,0.011773185945006582,0.0038169915534067194,3.084414985015842,0.002039528905240614,0.025681367511233757,0.004291882500329412,0.01925448938968375,1.1842762677160446,0.43011058184396767,1.9441052539514336
Cabomba caroliniana,fixed,cond,NA,Time:FloatPACc,-0.030607057279164563,0.03134953347232904,-0.9763161964174097,0.32890779617565874,0.5939644174729729,-0.09205214288492948,0.030838028326600358,-3.0143403699257387,-8.794240900883498,3.1318445983059995
Cabomba caroliniana,fixed,cond,NA,Time:TrtAreaConC,0.008067843069549305,0.010590909325459745,0.7617705733873881,0.44619694613006355,0.6867556924503837,-0.012690339208351796,0.028826025347450407,0.8100475815036257,-1.261015639450025,2.924551626696714
Cabomba caroliniana,fixed,cond,NA,Time:TrtAreaSysC,-0.005407980833601917,0.005437737531279641,-0.9945277429249659,0.3199660058030346,0.5844127959872777,-0.016065946394910012,0.005249984727706178,-0.5393384030185411,-1.5937577453703056,0.5263790046190486
Cabomba caroliniana,fixed,cond,NA,Time:TrtAreaNonC,0.003812383690295839,0.0016879015862484058,2.2586528274846804,0.02390498895440364,0.13333742922926817,5.040965812489638e-4,0.007120670799342714,0.38196600688407134,0.05042236592829319,0.7146083057291364
Cabomba caroliniana,fixed,cond,NA,Time:TrtFreqConC,0.004625209861840391,0.001826895301250758,2.5317323103703897,0.011350060415946044,0.08486026479211996,0.0010444950713889047,0.008205924652291877,0.46359226549108623,0.10450407463342692,0.8239685535228469
Cabomba caroliniana,fixed,cond,NA,Time:TrtFreqSysC,-0.0048745642619053755,0.0014416390737871062,-3.3812653600600355,7.215282635219577e-4,0.013423781646920143,-0.007700176846528104,-0.0020489516772826473,-0.4862702854424472,-0.7670606432611082,-0.20468540087131837
Cabomba caroliniana,fixed,cond,NA,Time:TrtFreqNonC,0.0018924857849765193,0.0024947975157387447,0.758572899418704,0.44810808932387536,0.6867556924503837,-0.00299731734587142,0.006782288915824459,0.18942776663914973,-0.29928298748134186,0.6805340722496167
Cabomba caroliniana,fixed,cond,NA,Time:TrtMonthStd,0.05420336753195335,0.034776408707371184,1.558624640860758,0.11908524743995112,0.33180495837390317,-0.013958393534494164,0.12236512859840087,5.569927528166718,-1.3861426850149794,13.016668262998943
Cabomba caroliniana,fixed,cond,NA,Time:LatitudeC,0.0173066444578087,0.03252747854529325,0.5320622818553203,0.5946828598361853,0.7790111662751229,-0.04644721349096606,0.08106050240658347,1.7457272127512358,-4.538504996929948,8.443650560036398
Carex spp.,fixed,cond,NA,Time:HydrPACc,0.004495907305601138,0.0029835011407041753,1.5069232735537013,0.13183032511323275,0.3503796016298545,-0.001351754930179046,0.010343569541381322,0.4506029059989647,-0.1350841721008078,1.0397249176848922
Carex spp.,fixed,cond,NA,Time:FloatPACc,-0.011545275309299585,0.01496112769953455,-0.7716848315958673,0.44030111673547223,0.6852935669034588,-0.0408690856003873,0.01777853498178813,-1.14788843645236,-4.004520637251008,1.793751387463649
Carex spp.,fixed,cond,NA,Time:TrtAreaConC,-0.006544836648879082,0.010309402543787762,-0.6348415071659869,0.5255317892428168,0.7414481594128483,-0.026751265634703092,0.01366159233694493,-0.652346585370378,-2.6396619972212987,1.3755338309494825
Carex spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.02058521278535939,0.00775771707098976,-2.6535142487135133,0.007965840731890116,0.06779438920757545,-0.03579033824449932,-0.005380087326219462,-2.0374783675511043,-3.51574371361828,-0.5365640576270869
Carex spp.,fixed,cond,NA,Time:TrtAreaNonC,-0.007795109747028191,0.00199594109096207,-3.905480869313054,9.403819809007402e-5,0.0041874855612277165,-0.011707154285313848,-0.0038830652087425335,-0.7764806668772439,-1.1638892199189566,-0.3875535859838575
Carex spp.,fixed,cond,NA,Time:TrtFreqConC,0.002092630972120447,0.0010435815634109952,2.00523949970962,0.044937449189141124,0.18723937162142137,4.721110783489652e-5,0.004138050836405997,0.20948220524208416,0.004721222229675526,0.4146624390623632
Carex spp.,fixed,cond,NA,Time:TrtFreqSysC,-2.6405573158316603e-4,9.179530164185641e-4,-0.2876571315309705,0.7736092076468553,0.9024923474707995,-0.0020632436437635513,0.0015351321805972195,-0.02640208719368875,-0.20611166197045394,0.15363110991912787
Carex spp.,fixed,cond,NA,Time:TrtFreqNonC,0.004818927924353177,0.0020791128452376305,2.317780843589758,0.0204612347264857,0.12307509609916209,7.438667476874217e-4,0.008893989101018933,0.4830557630924881,0.07441434851709339,0.8933658140200862
Carex spp.,fixed,cond,NA,Time:TrtMonthStd,-0.05216028358166132,0.024374321565575497,-2.139968632207129,0.032357301820980726,0.16280403431939988,-0.0999339538501893,-0.004386613313133343,-5.082328279419235,-9.510281896283812,-0.4377006177683551
Carex spp.,fixed,cond,NA,Time:LatitudeC,0.10295983842579812,0.027530324949700972,3.739870074687093,1.841153965819643e-4,0.005098160146923376,0.04900040152438421,0.15691927532721203,10.844689120998918,5.022077242919232,16.990117019983785
Cephalanthus occidentalis,fixed,cond,NA,Time:HydrPACc,-0.0037745162525321687,0.00307619497018209,-1.227008134763559,0.21981953345441493,0.48445489585075796,-0.009803858394089066,0.0022548258890247278,-0.37674017201827503,-0.9755957240897617,0.22573699206764886
Cephalanthus occidentalis,fixed,cond,NA,Time:FloatPACc,-0.010616065160508925,0.01353318369776108,-0.7844469858386123,0.43277787759734676,0.6808627319653209,-0.03714110520812064,0.015908974887102793,-1.0559913619232142,-3.6459834779313582,1.603619638726328
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtAreaConC,-0.025587908275097042,0.006575611006473816,-3.8913354591543285,9.969398574128986e-5,0.0041874855612277165,-0.03847610584778572,-0.012699710702408364,-2.52633122215824,-3.7745303274678066,-1.2619409669192505
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtAreaSysC,-0.0011258692064134007,0.002191050638894448,-0.513849012171388,0.6073575579680386,0.7862233760104059,-0.0054203284586465195,0.0031685900458197176,-0.11252356534666719,-0.5405664983925806,0.3173615333549318
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtAreaNonC,-0.002863267235332217,0.0011118668355149493,-2.5751889919498545,0.010018532760241672,0.07781384668148872,-0.005042526232941517,-6.840082377229163e-4,-0.285917199522312,-0.5029834040069958,-0.06837743574166222
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtFreqConC,0.0025330277041144427,7.63048907831079e-4,3.319613825690968,9.014204813902085e-4,0.01567687793722102,0.001037451844765528,0.004028603563463358,0.2536238529253332,0.1037990184081572,0.4036729294918384
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtFreqSysC,0.0017670879280127646,7.077253198584225e-4,2.496855599805675,0.012529996856160021,0.09030628364800015,3.799463010902566e-4,0.003154229554935273,0.17686501479432515,0.038001848982838204,0.3159209371429439
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtFreqNonC,0.002502562111894475,0.0029941693483509124,0.8358118131403629,0.4032607797031004,0.6583849464540416,-0.003366009810873313,0.008371134034662263,0.25056961342730943,-0.3360351150665686,0.8406269951232392
Cephalanthus occidentalis,fixed,cond,NA,Time:TrtMonthStd,0.020049881216746935,0.015910849623977465,1.260138942331024,0.2076192442501652,0.466413024241007,-0.011135384046248895,0.05123514647974277,2.0252230180143993,-1.1073615143401216,5.257037240289364
Cephalanthus occidentalis,fixed,cond,NA,Time:LatitudeC,0.03348379457559423,0.02423369972947125,1.3817037823107832,0.16706267257645877,0.4099697486538865,-0.014014256894169422,0.08098184604535788,3.40506863602692,-1.3916514325251206,8.43512111253737
Ceratophyllum demersum,fixed,cond,NA,Time:HydrPACc,0.015528967283026286,0.0044031124986382885,3.5268159257408915,4.205890583327291e-4,0.00934642351850509,0.00689886678569524,0.024159067780357334,1.5650168258076746,0.6922718786201543,2.445326243720003
Ceratophyllum demersum,fixed,cond,NA,Time:FloatPACc,-0.041421358062076315,0.013353105283669817,-3.1020019075811955,0.0019221671975017593,0.025208750131170615,-0.06759344441806915,-0.015249271706083475,-4.057521660099884,-6.535962039105014,-1.5133590327701674
Ceratophyllum demersum,fixed,cond,NA,Time:TrtAreaConC,0.00749548255779845,0.005171344017690608,1.449426402915222,0.14721853967995374,0.3702424410953586,-0.002640351716875141,0.01763131683247204,0.7523644004425067,-0.26368690541065387,1.7787666028156401
Ceratophyllum demersum,fixed,cond,NA,Time:TrtAreaSysC,-6.065146492951879e-4,0.00191082658514032,-0.3174095723870458,0.7509328447555301,0.8937557604661709,-0.004351734756170215,0.0031387054575798394,-0.060633075646510104,-0.4342279678778205,0.314363635107906
Ceratophyllum demersum,fixed,cond,NA,Time:TrtAreaNonC,-8.704370531473641e-4,0.0010317083985409048,-0.8436851482244218,0.39884536890858785,0.6538448670632588,-0.0028925855142875375,0.0011517114079928094,-0.08700583327077016,-0.28884060196285866,0.11523748822623858
Ceratophyllum demersum,fixed,cond,NA,Time:TrtFreqConC,-5.096857194250116e-4,7.779273890168612e-4,-0.6551841812243538,0.5123491778332642,0.7318020091353722,-0.0020344234018980596,0.0010150519630480366,-0.05095558517235199,-0.20323553652673576,0.10155673026426282
Ceratophyllum demersum,fixed,cond,NA,Time:TrtFreqSysC,0.002304923694514321,6.708116863316046e-4,3.4360219737956688,5.903230909153603e-4,0.011244249350768768,9.901327893043759e-4,0.0036197145997242663,0.23075820731941477,0.09906231325962356,0.36262736782255445
Ceratophyllum demersum,fixed,cond,NA,Time:TrtFreqNonC,0.00815921602714881,0.0030003371937369783,2.7194330171224346,0.006539393817297738,0.06013235694066885,0.002278555127424332,0.014039876926873286,0.8192593145521343,0.22811530069211106,1.4138898874886507
Ceratophyllum demersum,fixed,cond,NA,Time:TrtMonthStd,0.012848481808799647,0.016875556756323885,0.7613663948589343,0.44643825362889716,0.6867556924503837,-0.020227609433595167,0.04592457305119446,1.2931378201667787,-2.0024403769900223,4.699543630739211
Ceratophyllum demersum,fixed,cond,NA,Time:LatitudeC,-0.002021627753941179,0.02169617763766488,-0.09317898238589288,0.9257613713621016,0.9706541246260567,-0.04454613592376434,0.04050288041588199,-0.20195856409159774,-4.3568526773822835,4.13343091740801
Chara spp.,fixed,cond,NA,Time:HydrPACc,0.002348423169781056,0.00230314129308227,1.0196609199942681,0.3078893019624852,0.5701653740046022,-0.0021657337646601932,0.006862580104222305,0.23511828753692843,-0.2163390255401465,0.6886181565148419
Chara spp.,fixed,cond,NA,Time:FloatPACc,-0.02336847467533224,0.02310861684918234,-1.0112450618678674,0.31189915322550693,0.5736076381158748,-0.06866136369972964,0.021924414349065148,-2.309754636807737,-6.635720810746593,2.2166520428638092
Chara spp.,fixed,cond,NA,Time:TrtAreaConC,-0.013066608808580406,0.006101615090519641,-2.1415000151160952,0.03223373726457777,0.16280403431939988,-0.0250257743859989,-0.0011074432311619104,-1.2981611288248818,-2.47152256618528,-0.11068302422111431
Chara spp.,fixed,cond,NA,Time:TrtAreaSysC,8.353920564679352e-4,0.001954959985552274,0.42731926108039386,0.669146805617718,0.8416940951166264,-0.0029963295152145215,0.004667113628150392,0.0835741093599518,-0.29918450000792074,0.4678021565885704
Chara spp.,fixed,cond,NA,Time:TrtAreaNonC,0.0011648823930019531,9.73155271734453e-4,1.1970159612101625,0.2313003335915698,0.4960865063626162,-7.425019395975749e-4,0.0030722667256014814,0.11655611320215975,-0.07422263532443907,0.30769909738295187
Chara spp.,fixed,cond,NA,Time:TrtFreqConC,5.356202196912411e-4,8.474349406250514e-4,0.632048779220949,0.5273550033823883,0.7414481594128483,-0.0011253522639338596,0.0021965927033163416,0.053576368981511635,-0.11247192925357696,0.21990069804727064
Chara spp.,fixed,cond,NA,Time:TrtFreqSysC,5.648916744499682e-4,7.434362957603997e-4,0.7598387079987629,0.4473510022410574,0.6867556924503837,-8.922434652404152e-4,0.0020220268141403516,0.056505125579930926,-0.08918455343990273,0.20240724889295514
Chara spp.,fixed,cond,NA,Time:TrtFreqNonC,0.002328144569114631,0.0015614447332707461,1.4910195151370391,0.13595637137630553,0.3542837039121968,-7.322871080960311e-4,0.0053885762463252935,0.23308568020969922,-0.07320190513271374,0.5403120736268807
Chara spp.,fixed,cond,NA,Time:TrtMonthStd,-0.01191393047357581,0.01795094195495002,-0.6636938887928671,0.5068862515230781,0.7290697594649417,-0.047097776705277844,0.023269915758126227,-1.1843240613765738,-4.600588537138773,2.354277258915305
Chara spp.,fixed,cond,NA,Time:LatitudeC,-0.01232533467120479,0.023747389987980035,-0.5190184975040782,0.6037478421299431,0.7846988925918439,-0.05887021904764565,0.03421954970523608,-1.2249688839506834,-5.7170877521214525,3.48117744099532
Cicuta maculata,fixed,cond,NA,Time:HydrPACc,-0.0073549897408305195,0.00420187828049161,-1.7504052354343789,0.08004841326431025,0.2742867556775816,-0.015590671170594076,8.806916889330368e-4,-0.732800799446709,-1.5469765804249191,0.08810796117302289
Cicuta maculata,fixed,cond,NA,Time:FloatPACc,0.03843421299097128,0.01845654358989382,2.082416613044306,0.03730443228773072,0.17151806426143398,0.0022593875547793907,0.07460903842716317,3.9182361409787703,0.2261941894226016,7.7462821968740325
Cicuta maculata,fixed,cond,NA,Time:TrtAreaConC,-0.013993864576515979,0.017379812021679226,-0.8051792826677479,0.4207162298608742,0.6735577222349362,-0.048058296139007264,0.020070566985975303,-1.3896405592547456,-4.692177532268682,2.027333510061724
Cicuta maculata,fixed,cond,NA,Time:TrtAreaSysC,-0.019617591571116005,0.012222200758544119,-1.6050784927094266,0.10847653177002081,0.3167198007883819,-0.04357310505786248,0.004337921915630469,-1.9426418779186827,-4.263743651293462,0.4347344318526236
Cicuta maculata,fixed,cond,NA,Time:TrtAreaNonC,-0.0014785478887904989,0.002027870179284824,-0.729113679906247,0.46593212726352307,0.7011854621338007,-0.005453173440188754,0.002496077662607756,-0.14774553753715836,-0.5438331880026737,0.2499195458003367
Cicuta maculata,fixed,cond,NA,Time:TrtFreqConC,0.0020268102051829604,0.0012922322720204744,1.5684565763196225,0.11677461641873851,0.33180495837390317,-5.059650479771693e-4,0.004559585458343091,0.20288655733660121,-0.05058370692474501,0.45699961849710036
Cicuta maculata,fixed,cond,NA,Time:TrtFreqSysC,-1.520580089459388e-4,0.0012056518939029465,-0.12612098874882974,0.899636153512846,0.9618821241408071,-0.002515135720995714,0.0022110197031038367,-0.015204644871280593,-0.2511975417234358,0.2213465809631998
Cicuta maculata,fixed,cond,NA,Time:TrtFreqNonC,-8.318792509082908e-4,0.0021031965027661984,-0.3955309215349939,0.6924511060021592,0.8579491970814439,-0.004954144396330039,0.0032903858945134575,-0.0831533335290846,-0.4941892863284725,0.3295805156371623
Cicuta maculata,fixed,cond,NA,Time:TrtMonthStd,0.05438680723531699,0.028667186983069387,1.8971797709847642,0.05780421574940547,0.22339793526340276,-0.0018008792514990074,0.11057449372213299,5.589295020685836,-0.17992586414466993,11.691954944768757
